external_reference,name,street_db,city_db,lat,lng,GROUP_CONCAT(ct.name),GROUP_CONCAT(ct.code),GROUP_CONCAT(sc.power),public_access_type_id,geometry_db,google_match,distance_meters,placeId,not_on_google,connectors_db,formattedAddress,primaryType,location.latitude,location.longitude,displayName.text,displayName.languageCode,currentOpeningHours.openNow,currentOpeningHours.periods,currentOpeningHours.weekdayDescriptions,evChargeOptions.connectorCount,evChargeOptions.connectorAggregation,rating,userRatingCount,currentOpeningHours.nextCloseTime,street_google,city_google,country,geometry_google,not_in_db,connectors_google,missing_in_google,missing_in_db,type_match,power_match,connector_match
bbc21fb4-73e2-11ec-beeb-42010a840003,Eleport,Jarowita 10,Szczecin,53.43198888,14.56576712,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.565767120000002 53.43198888),41,9.563924786,ChIJDQih6wwJqkcRnVCAn9mPCK8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Jarowita 10, 70-501 Szczecin, Poland",electric_vehicle_charging_station,53.4320555,14.5658581,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Jarowita 10,Szczecin,Poland,POINT (14.5658581 53.4320555),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
62fa5c0a-0780-11ef-ab7c-42010aa40043,Eleport,Fojkisa 6,Ruda Śląska,50.32170075,18.885214,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.885214 50.32170074999999),26,15.064347,ChIJDRHh_EotEUcRzdI6MBJrRj0,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Walentego Fojkisa 6, 41-712 Ruda Śląska, Poland",electric_vehicle_charging_station,50.321619,18.8850455,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Walentego Fojkisa 6,Ruda Śląska,Poland,POINT (18.8850455 50.321619000000005),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
667cfe8a-0c37-11ef-a4b9-42010aa40043,Eleport,raciborska,Ruda Śląska,50.30207465,18.85506722,IEC 62196 Type 2 Mennekes,IEC_62196_T2,22000,3,POINT (18.855067219999995 50.30207464999999),52,2.752381028,ChIJDUul06UyEUcRnxKMPPUKHQ8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 1}]","Raciborska, 41-700 Ruda Śląska, Poland",electric_vehicle_charging_station,50.3020993,18.8550641,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",1,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 1}]",,,,Raciborska,Ruda Śląska,Poland,POINT (18.8550641 50.302099299999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 1}]",{},{},TRUE,TRUE,TRUE
04bb59a2-3ba6-11ed-a514-42010aa40fc0,Eleport,Budziszyńska,Szczecin,53.40076747,14.525889,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.525889000000001 53.40076746999999),36,5.60048562,ChIJEYXPD8IIqkcRSx0PgmL-LS8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Budziszyńska, 70-023 Szczecin, Poland",electric_vehicle_charging_station,53.4008167,14.5259066,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Budziszyńska,Szczecin,Poland,POINT (14.5259066 53.4008167),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
1881b1c4-91cf-11ec-b8ff-42010a840003,Eleport,Wawelska,Szczecin,53.431806,14.567,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.567000000000002 53.431805999999995),45,2.247103531,ChIJF47mmQwJqkcR8yMmMngGhsA,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Wawelska, 70-505 Szczecin, Poland",electric_vehicle_charging_station,53.4317988,14.5670316,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Wawelska,Szczecin,Poland,POINT (14.5670316 53.4317988),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
674d511e-748d-11ec-8352-42010a840003,Eleport,Rakowska,Częstochowa,50.77207877,19.15388947,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.15388947 50.77207876999999),59,9.693202273,ChIJF98OmoLKEEcRaVMy6-h8i2Y,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Rakowska, 42-208 Częstochowa, Poland",electric_vehicle_charging_station,50.772111,19.1537619,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Rakowska,Częstochowa,Poland,POINT (19.153761899999996 50.772110999999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
68782d98-748d-11ec-8dc5-42010a840003,Eleport,Prądzyńskiego,Częstochowa,50.82167536,19.1197582,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (19.1197582 50.82167536),58,5.032640251,ChIJFystTdO1EEcRa0IFjNPwkc4,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Generała Ignacego Prądzyńskiego, 58-330 Częstochowa, Poland",electric_vehicle_charging_station,50.8216845,19.1196883,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Generała Ignacego Prądzyńskiego,Częstochowa,Poland,POINT (19.1196883 50.82168450000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
c6fd8e08-ab40-11ee-a756-42010aa40fc0,Eleport,ul. Uczniowska,Tychy,50.106687,18.984763,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,CHAdeMO, DC,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,CHADEMO,IEC_62196_T2_COMBO,IEC_62196_T2_COMBO,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2","22000,22000,50000,150000,60000,22000,22000,50000,22000",1,POINT (18.984762999999997 50.106686999999994),0,1.16E-10,ChIJG-ksL_q3FkcRtDVJQSv_xGw,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 5}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 60.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50.0, 'count': 1}]","Uczniowska, 43-110 Tychy, Poland",electric_vehicle_charging_station,50.106687,18.984763,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",9,"[{'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 150, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 60, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 5}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 1}]",,,,Uczniowska,Tychy,Poland,POINT (18.984762999999997 50.106686999999994),,"[{'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 60, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 5}, {'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 1}]",{},{},TRUE,TRUE,TRUE
67c3a460-0c37-11ef-b262-42010aa40043,Eleport,pl. Kruczkowskiego,Bytom,50.3474,18.914886,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.914886 50.3474),134,5.912562072,ChIJG17omC7TFkcR00ImmwTOsls,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
faa5c81c-f103-11ed-8228-42010aa40fc0,Eleport,al. Niepodległości/Równoległa,Częstochowa,50.78941687,19.13143309,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",1,POINT (19.13143309 50.78941687),95,0.3915989553,ChIJGbHIr5G1EEcR5f9jx_2p7EY,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","al. Niepodległości, Równoległa, 42-216 Częstochowa, Poland",electric_vehicle_charging_station,50.7894138,19.1314358,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,al. Niepodległości,Równoległa,"42-216 Częstochowa, Poland",POINT (19.131435799999995 50.7894138),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
63a56492-0780-11ef-b64b-42010aa40043,Eleport,Osiedlowa,Ruda Śląska,50.27413241,18.8618352,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.8618352 50.27413240999999),67,0.05512702256,ChIJH02X8S3NFkcRO3eOCmK8bJY,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Osiedlowa, 41-710 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2741322,18.8618359,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Osiedlowa,Ruda Śląska,Poland,POINT (18.861835900000003 50.2741322),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
6633fad2-0c37-11ef-98d9-42010aa40043,Eleport,Niedzieli,Ruda Śląska,50.27466946,18.83034847,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.83034847 50.27466946),23,0.004939189658,ChIJI0erB3kzEUcRZWU0aGdGS54,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Niedzieli, 41-711 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2746695,18.8303485,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Niedzieli,Ruda Śląska,Poland,POINT (18.8303485 50.27466949999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
def48268-f6ff-11ee-adc9-42010aa40043,Eleport,Westerplatte,Tarnów,50.03013453,21.01147104,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (21.01147104 50.03013453),147,1.717201449,ChIJI3P8irWcPUcRC1Hm_pd0SNk,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 4}",{},FALSE,FALSE,FALSE
617c39f4-812a-11ec-aa74-42010a840003,Eleport,Dworcowa 7,Szczecin,53.42310081,14.55387138,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","220,002,200,022,000",1,POINT (14.553871380000002 53.423100809999994),35,14.25198403,ChIJIRK5nUEJqkcRfpKPpahpF2s,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 3}]","Rybacka 1, 70-204 Szczecin, Poland",electric_vehicle_charging_station,53.4232146,14.5539699,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",3,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 3}]",,,,Rybacka 1,Szczecin,Poland,POINT (14.553969899999998 53.423214599999994),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 3}]",{},{},TRUE,TRUE,TRUE
181e5674-91cf-11ec-98ec-42010a840003,Eleport,Polskich Marynarzy 76,Szczecin,53.432917,14.486583,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.486583 53.432917),76,0,ChIJISQzUMMOqkcRdpOHugIzfbg,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Polskich Marynarzy 76, 71-050 Szczecin, Poland",electric_vehicle_charging_station,53.432917,14.486583,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Polskich Marynarzy 76,Szczecin,Poland,POINT (14.486583 53.432917),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
65cee282-0c37-11ef-b2e7-42010aa40043,Eleport,Frycza-Modrzewskiego 5a,Bytom,50.33342055,18.89802631,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.89802631 50.33342055),133,7.730417939,ChIJJS6qvNLSFkcR888XMw-0QvM,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
27cecf44-e7cf-11ec-8176-42010aa40fc0,Eleport,Potulicka 3A,Szczecin,53.4226702,14.54622869,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.54622869 53.42267019999999),79,3.217036796,ChIJJTAYhBkJqkcRy3GPwBWMXjg,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Potulicka 3A, 70-230 Szczecin, Poland",electric_vehicle_charging_station,53.4226755,14.5461811,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Potulicka 3A,Szczecin,Poland,POINT (14.5461811 53.4226755),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
5cd9682a-0780-11ef-a85a-42010aa40043,Eleport,Cynkowa,Ruda Śląska,50.27824169,18.85328987,IEC 62196 Type 2 Mennekes,IEC_62196_T2,22000,3,POINT (18.85328987 50.278241689999994),9,17.29414351,ChIJKWG3r80yEUcRYmP0H0fHxzA,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 1}]","Cynkowa, 41-711 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2782265,18.8535312,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",1,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 1}]",,,,Cynkowa,Ruda Śląska,Poland,POINT (18.8535312 50.278226499999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 1}]",{},{},TRUE,TRUE,TRUE
dd1bb6dc-f6ff-11ee-9a4a-42010aa40043,Eleport,Chyszowska/Kochanowskiego,Tarnów,50.00809774,20.95892092,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (20.95892092 50.00809774),97,9.941668201,ChIJL-QX06KEPUcRO1tDffppOy8,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Chyszowska, Jana Kochanowskiego, 33-100 Tarnów, Poland",electric_vehicle_charging_station,50.0081373,20.959045,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Chyszowska,Jana Kochanowskiego,"33-100 Tarnów, Poland",POINT (20.959045 50.008137299999994),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
63150960-0780-11ef-bd20-42010aa40043,Eleport,Niedurnego,Ruda Śląska,50.28639621,18.87530937,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.875309369999997 50.28639621),103,0.002411404951,ChIJL6ZaA0nNFkcRFGl-iOBNoIo,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Piotra Niedurnego, 41-709 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2863962,18.8753094,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Piotra Niedurnego,Ruda Śląska,Poland,POINT (18.8753094 50.286396200000006),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
